Time (s),Volume (m^3),H_X(19),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),NOX2(52),N2X2(45)
7.034578181138775e-07,0.05497191311922635,1.1261762765231557e-06,0.938,0.0,0.0,0.035182788961693606,0.009985706418493275,0.04999851247911074,2.911606420782591e-10,3.5272900994181375e-22,0.0019973817560998332,2.9932745756705395e-25,3.3419224609609147e-29,1.2824116278191337e-06,1.5338594097929947e-12,2.8792120033881802e-05,1.2966650452349004e-08,1.4520807104101775e-10,1.9298621605108764e-06,6.742511960757528e-07,5.398651616776594e-10,1.2023556802537712e-28,1.468548814683249e-21,5.4991455329705346e-12,1.7336833874327887e-11
7.072816789737996e-07,0.05497191311922635,1.1272808721195973e-06,0.938,0.0,0.0,0.03518263256795566,0.00998562884119882,0.04999851176870078,2.973520258175995e-10,3.597500266857165e-22,0.0019973823195533406,3.0928908407447095e-25,3.425812786773391e-29,1.2824059090460853e-06,1.5541025530253588e-12,2.8947989782853625e-05,1.306697952072959e-08,1.460839446727133e-10,1.9298521721473965e-06,6.735844270125326e-07,5.397938510452069e-10,1.2352754627395685e-28,1.4992101690787145e-21,5.571695757415675e-12,1.762213415767634e-11
7.111055398337216e-07,0.05497191311922635,1.12838074958974e-06,0.938,0.0,0.0,0.035182476182250615,0.009985551265196718,0.04999851106342123,3.0364051850241337e-10,3.668742016860409e-22,0.0019973828784121445,3.195224914399183e-25,3.511288851856522e-29,1.2824001906975651e-06,1.5745057422914325e-12,2.910385181481242e-05,1.3167574381969649e-08,1.4696056598206024e-10,1.9298421767601996e-06,6.729217843599602e-07,5.397306114263876e-10,1.2689005172873574e-28,1.5303316028611122e-21,5.644819123343982e-12,1.7910685272341666e-11
7.149294006936437e-07,0.05497191311922635,1.1294758872435248e-06,0.938,0.0,0.0,0.03518231980461738,0.009985473690486902,0.04999851036328132,3.100271384908676e-10,3.741025550607203e-22,0.0019973834326823055,3.300334795338641e-25,3.5983706714606195e-29,1.2823944727752268e-06,1.5950694109481026e-12,2.9259706120656035e-05,1.3268434459454485e-08,1.478379233368983e-10,1.929832174410887e-06,6.722632606187121e-07,5.396753143269669e-10,1.30324170775844e-28,1.5619172950582297e-21,5.718517176789051e-12,1.8202508779325373e-11
7.187532615535658e-07,0.05497191311922635,1.1305662635879302e-06,0.938,0.0,0.0,0.035182163435094595,0.009985396117069318,0.049998509668290156,3.165129096726834e-10,3.8143611245354102e-22,0.0019973839823699212,3.408279371270061e-25,3.687078378619375e-29,1.2823887552807099e-06,1.615793989178085e-12,2.9415552691400074e-05,1.3369559162953972e-08,1.4871600508379194e-10,1.929822165161385e-06,6.716088482538315e-07,5.396278339737316e-10,1.338309994503433e-28,1.5939714350453842e-21,5.79279145237819e-12,1.849762624846259e-11
7.225771224134878e-07,0.05497191311922635,1.1316518573285097e-06,0.938,0.0,0.0,0.035182007073720586,0.009985318544943906,0.049998508978456736,3.230988614547983e-10,3.8887590503220245e-22,0.00199738452748112,3.5191184267263506e-25,3.7774322236706275e-29,1.282383038215641e-06,1.6366799039557027e-12,2.9571391518178587e-05,1.3470947888697267e-08,1.4959479954881762e-10,1.929812149073936e-06,6.70958539695034e-07,5.395880472367457e-10,1.3741164343061316e-28,1.626498222383114e-21,5.8676434732099955e-12,1.879605925693917e-11
7.264009832734099e-07,0.05497191311922635,1.1327326473709125e-06,0.938,0.0,0.0,0.03518185072053348,0.009985240974110602,0.049998508293789934,3.2978602874646786e-10,3.964229694860991e-22,0.00199738506802207,3.632912650884161e-25,3.869452573769214e-29,1.2823773215816353e-06,1.6577275790128125e-12,2.9727222592244677e-05,1.357260001944628e-08,1.5047429503835466e-10,1.929802126211094e-06,6.70312327337013e-07,5.395558335542844e-10,1.4106721803151353e-28,1.6595018666538035e-21,5.943074750732472e-12,1.909782938780001e-11
7.302248441333319e-07,0.05497191311922635,1.133808612822378e-06,0.938,0.0,0.0,0.03518169437557105,0.009985163404569349,0.049998507614298505,3.3657545194380484e-10,4.0407834802382194e-22,0.001997385603998971,3.7497236453748746e-25,3.963159912391895e-29,1.282371605380294e-06,1.6789374348048901e-12,2.9883045904971093e-05,1.3674514924568043e-08,1.5135447983987477e-10,1.929792096635721e-06,6.696702035397473e-07,5.395310748603369e-10,1.4479884819630972e-28,1.6929865872972612e-21,6.019086784621682e-12,1.9402958228448716e-11
7.34048704993254e-07,0.05497191311922635,1.1348797329932157e-06,0.938,0.0,0.0,0.03518153803887084,0.009985085836320087,0.04999850693999109,3.434681769137551e-10,4.1184308837038145e-22,0.0019973861354180555,3.8696139320877377e-25,4.058574838834354e-29,1.2823658896132038e-06,1.7003098884772668e-12,3.0038861447850837e-05,1.377669196010607e-08,1.52235342222736e-10,1.929782060410974e-06,6.690321606288049e-07,5.395136555145615e-10,1.4860766848735582e-28,1.7269566134452415e-21,6.095681062660996e-12,1.9711467369138715e-11
7.37872565853176e-07,0.05497191311922635,1.1359459873982527e-06,0.938,0.0,0.0,0.03518138171047012,0.009985008269362756,0.0499985062708762,3.504652549775091e-10,4.197182437641495e-22,0.0019973866622855926,3.9926469609641153e-25,4.155718067700308e-29,1.2823601742819412e-06,1.721845353831538e-12,3.019466921249775e-05,1.3879130468850798e-08,1.5311687043897676e-10,1.929772017600305e-06,6.683981908956522e-07,5.395034622345839e-10,1.524948230755259e-28,1.7614161837549362e-21,6.172859060620939e-12,2.0023378401456256e-11
7.416964267130981e-07,0.05497191311922635,1.137007355758268e-06,0.938,0.0,0.0,0.03518122539040582,0.009984930703697294,0.04999850560696222,3.57567742893348e-10,4.277048729535226e-22,0.001997387184607882,4.1188871177818376e-25,4.2546104283827184e-29,1.2823544593880655e-06,1.7435442412921652e-12,3.0350469190647085e-05,1.398182978040919e-08,1.5399905272411035e-10,1.9297619682674534e-06,6.677682865979608e-07,5.395003840305546e-10,1.5646146572838807e-28,1.7963695462414317e-21,6.250622242139702e-12,2.0338712916795244e-11
7.455202875730201e-07,0.05497191311922635,1.1380638180014025e-06,0.938,0.0,0.0,0.03518106907871465,0.009984853139323641,0.04999850494825743,3.6477670283892226e-10,4.358040401933046e-22,0.001997387702391261,4.248399731928611e-25,4.3552728645371086e-29,1.2823487449331243e-06,1.765406957873223e-12,3.050626137415608e-05,1.4084789211273551e-08,1.5488187729792316e-10,1.9297519124764397e-06,6.671424399599134e-07,5.395043121418823e-10,1.6050875979711162e-28,1.8318209581091513e-21,6.32897205860424e-12,2.0657492504824366e-11
7.493441484329422e-07,0.05497191311922635,1.139115354264541e-06,0.938,0.0,0.0,0.03518091277543298,0.009984775576241736,0.04999850429476998,3.7209320239296014e-10,4.440168152408069e-22,0.001997388215642096,4.381251084163456e-25,4.4577264335469804e-29,1.2823430309186526e-06,1.7874339071453627e-12,3.066204575500451e-05,1.4188008064889679e-08,1.557653323652707e-10,1.9297418502915592e-06,6.665206431725133e-07,5.395151399760588e-10,1.6463787820210367e-28,1.8677746855822755e-21,6.407909949032097e-12,2.0979738751946486e-11
7.531680092928642e-07,0.05497191311922635,1.140161944894679e-06,0.938,0.0,0.0,0.03518075648059695,0.009984698014451522,0.04999850364650791,3.795183145164075e-10,4.5234427335166995e-22,0.001997388724366786,4.517508414365123e-25,4.561992305981351e-29,1.2823373173461709e-06,1.8096254892029497e-12,3.081782232529524e-05,1.429148563172435e-08,1.5664940611687693e-10,1.929731781777376e-06,6.659028883938912e-07,5.395327630494903e-10,1.6885000341736324e-28,1.9042350037341658e-21,6.487437339953876e-12,2.1305473239750623e-11
7.569918701527863e-07,0.05497191311922635,1.1412035704502632e-06,0.938,0.0,0.0,0.03518060019424235,0.009984620453952932,0.049998503003479106,3.870531175329953e-10,4.607874952754015e-22,0.0019973892285717657,4.657239929266445e-25,4.668091765044412e-29,1.2823316042171848e-06,1.8319821006314006e-12,3.097359107725471e-05,1.4395221189332292e-08,1.5753408673013378e-10,1.9297217069987146e-06,6.652891677496122e-07,5.395570789302565e-10,1.7314632745355297e-28,1.941206196315796e-21,6.567555645296437e-12,2.1634717543456725e-11
7.608157310127083e-07,0.05497191311922635,1.1422402117025079e-06,0.938,0.0,0.0,0.03518044391640471,0.009984542894745905,0.04999850236569135,3.94698695109235e-10,4.693475672506347e-22,0.0019973897282635,4.800514810173548e-25,4.776046206017308e-29,1.2823258915331875e-06,1.854504134474735e-12,3.112935200323356e-05,1.449921400242265e-08,1.5841936236990045e-10,1.9297116260206587e-06,6.646794733329854e-07,5.395879871827251e-10,1.7752805183977465e-28,1.9786925555831927e-21,6.648266266266848e-12,2.1967493230353444e-11
7.646395918726304e-07,0.05497191311922635,1.1432718496366899e-06,0.938,0.0,0.0,0.03518028764711925,0.009984465336830383,0.049998501733152304,4.024561362338412e-10,4.780255810001035e-22,0.0019973902234484853,4.947403220668887e-25,4.885877135692068e-29,1.2823201792956575e-06,1.877191980203317e-12,3.1285105095707035e-05,1.4603463322925002e-08,1.5930522118930467e-10,1.9297015389085417e-06,6.640737972053702e-07,5.39625389313951e-10,1.8199638760404983e-28,2.016698382123911e-21,6.7295705912370335e-12,2.2303821858229088e-11
7.684634527325524e-07,0.05497191311922635,1.1442984654534202e-06,0.938,0.0,0.0,0.035180131386420885,0.009984387780206303,0.04999850110586951,4.1032653519657874e-10,4.868226337253369e-22,0.001997390714133251,5.097976314297031e-25,4.9976061717976723e-29,1.282314467506059e-06,1.900046023681826e-12,3.1440850347275535e-05,1.4707968390055046e-08,1.6019165133054313e-10,1.9296914457279407e-06,6.634721313964844e-07,5.396691887217969e-10,1.8655255525249203e-28,2.055227984682544e-21,6.811469995629241e-12,2.264372497379604e-11
7.722873135924745e-07,0.05497191311922635,1.1453200405698928e-06,0.938,0.0,0.0,0.03517997513434425,0.009984310224873606,0.04999850048385035,4.1831099156653645e-10,4.957398281010717e-22,0.0019973912003243563,5.2523062422321205e-25,5.111255042418277e-29,1.2823087561658433e-06,1.923066647137435e-12,3.159658775066511e-05,1.4812728430379905e-08,1.6107864092568264e-10,1.9296813465446682e-06,6.628744679047127e-07,5.397192906447053e-10,1.9119778474717381e-28,2.0942856799852834e-21,6.893965841802268e-12,2.2987224111108803e-11
7.761111744523965e-07,0.05497191311922635,1.1463365566211072e-06,0.938,0.0,0.0,0.03517981889092368,0.009984232670832222,0.049998499867102114,4.264106101698236e-10,5.047782722693819e-22,0.001997391682028392,5.410466160925923e-25,5.226845585403609e-29,1.282303045276445e-06,1.946254229128227e-12,3.17523172987279e-05,1.491774265788326e-08,1.6196617809746223e-10,1.929671241424772e-06,6.622807986974137e-07,5.397756021130618e-10,1.959333154826717e-28,2.133875792563535e-21,6.977059478938516e-12,2.3334340789975886e-11
7.799350353123186e-07,0.05497191311922635,1.1473479954610713e-06,0.938,0.0,0.0,0.03517966265619315,0.009984155118082096,0.049998499255631976,4.346265010666915e-10,5.139390798335268e-22,0.0019973921592519824,5.572530239735437e-25,5.34439974777153e-29,1.2822973348392875e-06,1.9696091445118287e-12,3.1908038984442675e-05,1.5023010274030165e-08,1.6285425096009382e-10,1.929661130434524e-06,6.616911157112288e-07,5.398380319020936e-10,2.0076039626129873e-28,2.174002654576616e-21,7.060752242931859e-12,2.368509651436585e-11
7.837588961722406e-07,0.05497191311922635,1.148354339163976e-06,0.938,0.0,0.0,0.03517950643018643,0.009984077566623164,0.04999849864944694,4.429597795280766e-10,5.232233698515168e-22,0.0019973926320017775,5.738573668528911e-25,5.463939585102803e-29,1.2822916248557774e-06,1.9931317644142864e-12,3.206375280091522e-05,1.51285304678318e-08,1.637428476200642e-10,1.929651013640415e-06,6.611054108523875e-07,5.399064904862409e-10,2.0568028526700067e-28,2.2146706056335263e-21,7.1450454562763754e-12,2.4039512770807622e-11
7.875827570321627e-07,0.05497191311922635,1.1493555700253501e-06,0.938,0.0,0.0,0.03517935021293689,0.009984000016455365,0.049998498048553906,4.5141156601156774e-10,5.32632266829399e-22,0.0019973931002844622,5.908672665269231e-25,5.58548726092805e-29,1.2822859153273073e-06,2.0168224561991852e-12,3.2219458741378805e-05,1.523430241591001e-08,1.6463195617693582e-10,1.9296408911091507e-06,6.605236759970164e-07,5.39980889994954e-10,2.106942500379361e-28,2.2558839926138287e-21,7.229940427955921e-12,2.4397611026785402e-11
7.914066178920848e-07,0.05497191311922635,1.150351670563188e-06,0.938,0.0,0.0,0.035179194004477624,0.009983922467578635,0.04999849745295966,4.5998298613679505e-10,5.421669007142559e-22,0.001997393564106747,6.08290448357358e-25,5.709065046106943e-29,1.2822802062552565e-06,2.040681583437007e-12,3.2375156799194614e-05,1.534032528256185e-08,1.6552156472414789e-10,1.9296307629076387e-06,6.599459029914451e-07,5.400611441698582e-10,2.1580356743770247e-28,2.2976471694876226e-21,7.315438453334606e-12,2.4759412729128284e-11
7.952304787520068e-07,0.05497191311922635,1.1513426235190548e-06,0.938,0.0,0.0,0.03517903780484141,0.009983844919992912,0.04999849686267084,4.686751706602415e-10,5.518284068869286e-22,0.001997394023475376,6.2613474202482585e-25,5.834695318199603e-29,1.282274497640988e-06,2.0647095058747406e-12,3.253084696785217e-05,1.5446598219824026e-08,1.6641166134981747e-10,1.9296206291029923e-06,6.593720836525128e-07,5.401471683232431e-10,2.210095236252494e-28,2.3399644971346633e-21,7.401540814048185e-12,2.5124939302395002e-11
7.990543396119289e-07,0.05497191311922635,1.1523284118591671e-06,0.938,0.0,0.0,0.03517888161406075,0.00998376737369813,0.049998496277693955,4.774892554494752e-10,5.61617926154452e-22,0.0019973944783971227,6.444080822797588e-25,5.962400560830273e-29,1.2822687894858506e-06,2.0889065794057613e-12,3.268652924096975e-05,1.555312036753744e-08,1.6730223413753803e-10,1.9296104897625172e-06,6.58802209767877e-07,5.402388792978224e-10,2.26313414023414e-28,2.3828403431625925e-21,7.48824877789634e-12,2.5494212147253842e-11
8.028782004718509e-07,0.05497191311922635,1.1533090187754488e-06,0.938,0.0,0.0,0.03517872543216777,0.009983689828694233,0.049998495698035404,4.864263814568069e-10,5.715366047422129e-22,0.001997394928878787,6.631185096905789e-25,6.092203363043236e-29,1.282263081791179e-06,2.1132731560399546e-12,3.28422036122948e-05,1.5659890853411672e-08,1.6819327116718046e-10,1.9296003449537084e-06,6.582362730963168e-07,5.403361954277226e-10,2.3171654328615763e-28,2.42627908172434e-21,7.575563598735941e-12,2.586725263885808e-11
8.06702061331773e-07,0.05497191311922635,1.1542844276865628e-06,0.938,0.0,0.0,0.03517856925919431,0.009983612284981151,0.04999849512370144,4.954876946923642e-10,5.815855942858241e-22,0.001997395374927199,6.82274171389073e-25,6.224126418651034e-29,1.2822573745582931e-06,2.1378095838741135e-12,3.299787007570425e-05,1.576690879308958e-08,1.6908476051569082e-10,1.9295901947442395e-06,6.576742653680397e-07,5.404390365006572e-10,2.372202252643857e-28,2.4702850933346747e-21,7.663486516375204e-12,2.6244082125217188e-11
8.10525922191695e-07,0.05497191311922635,1.1552546222389149e-06,0.938,0.0,0.0,0.035178413095171876,0.009983534742558826,0.049998494554698195,5.046743461965941e-10,5.917660518227173e-22,0.0019973958165492183,7.018833218128445e-25,6.358192525574974e-29,1.2822516677884954e-06,2.1625162070626153e-12,3.3153528625204956e-05,1.5874173290212092e-08,1.6997669025788788e-10,1.929580039201963e-06,6.57116178284987e-07,5.405473237212417e-10,2.4282578297051054e-28,2.514862764685948e-21,7.752018756468917e-12,2.6624721925563952e-11
8.143497830516171e-07,0.05497191311922635,1.1562195863076423e-06,0.938,0.0,0.0,0.0351782569401317,0.009983457201427194,0.04999849399103166,5.139874920121833e-10,6.020791397834552e-22,0.001997396253751732,7.219543234447324e-25,6.494424585177952e-29,1.2822459614830768e-06,2.1873933657883624e-12,3.3309179254934087e-05,1.5981683436483058e-08,1.7086904846726016e-10,1.9295698783948964e-06,6.565620035211396e-07,5.406609796754132e-10,2.485345485415217e-28,2.560016488463016e-21,7.84116153041459e-12,2.7009193328717887e-11
8.181736439115391e-07,0.05497191311922635,1.1571793039975648e-06,0.938,0.0,0.0,0.03517810079410462,0.009983379661586187,0.049998493432707715,5.234282931554042e-10,6.1252602598276385e-22,0.001997396686541657,7.424956475490835e-25,6.632845601589639e-29,1.2822402556433107e-06,2.212441396234011e-12,3.34648219591594e-05,1.608943831173427e-08,1.7176182321676196e-10,1.9295597123912256e-06,6.560117327228216e-07,5.407799282959124e-10,2.543478632008936e-28,2.6057506631573837e-21,7.930916035249622e-12,2.739751759144509e-11
8.219975047714612e-07,0.05497191311922635,1.1581337596441206e-06,0.938,0.0,0.0,0.03517794465712119,0.009983302123035743,0.049998492879732084,5.329979155868818e-10,6.231078836102817e-22,0.0019973971149259352,7.6351587490477e-25,6.773478681024011e-29,1.282234550270456e-06,2.237660630553485e-12,3.362045673227957e-05,1.6197436983990802e-08,1.726550025796071e-10,1.92954954125929e-06,6.554653575090049e-07,5.409040948287936e-10,2.602670772188503e-28,2.652069692880562e-21,8.021283453549525e-12,2.7789715936814794e-11
8.258213656313832e-07,0.05497191311922635,1.159082937814272e-06,0.938,0.0,0.0,0.03517778852921166,0.009983224585775803,0.04999849233211038,5.426975301817872e-10,6.33825891221031e-22,0.0019973975389115392,7.850236965348408e-25,6.91634703108927e-29,1.2822288453657572e-06,2.2630513968437875e-12,3.3776083568824654e-05,1.630567850953649e-08,1.7354857463006218e-10,1.9295393650675783e-06,6.549228694716121e-07,5.41033405800925e-10,2.6629354987168077e-28,2.698977987176671e-21,8.112264953327199e-12,2.8185809552552933e-11
8.296452264913053e-07,0.05497191311922635,1.1600268233073884e-06,0.938,0.0,0.0,0.03517763241040592,0.0099831470498063,0.049998491789848075,5.525283126994535e-10,6.446812327256079e-22,0.001997397958505467,8.070279144326903e-25,7.061473960090188e-29,1.282223140930443e-06,2.288614019117098e-12,3.393170246345624e-05,1.6414161932979738e-08,1.7444252744423917e-10,1.9295291838847263e-06,6.543842601758205e-07,5.41167788988449e-10,2.724286493990788e-28,2.7464799608342967e-21,8.203861687933236e-12,2.8585819589392955e-11
8.334690873512273e-07,0.05497191311922635,1.1609654011561043e-06,0.938,0.0,0.0,0.035177476300733534,0.009983069515127167,0.04999849125295053,5.624914437524182e-10,6.556750973800942e-22,0.001997398373714744,8.295374422846442e-25,7.208882876322854e-29,1.2822174369657272e-06,2.314348817273178e-12,3.4087313410967894e-05,1.6522886287319543e-08,1.753368491008842e-10,1.9295189977795063e-06,6.538495211603652e-07,5.413071733861648e-10,2.786737529610332e-28,2.7945800336976128e-21,8.296074795957331e-12,2.8989767159424038e-11
8.372929482111494e-07,0.05497191311922635,1.1618986566271502e-06,0.938,0.0,0.0,0.03517732020022374,0.009982991981738347,0.04999849072142293,5.725881087748902e-10,6.668086797756869e-22,0.0019973987845464222,8.52561306188831e-25,7.358597287361932e-29,1.2822117334728054e-06,2.34025610707208e-12,3.424291640628529e-05,1.6631850594011965e-08,1.762315276821673e-10,1.9295088068208197e-06,6.533186439378389e-07,5.414514891778066e-10,2.850302465919629e-28,2.8432826304768027e-21,8.388905401130791e-12,2.939767333443714e-11
8.411168090710714e-07,0.05497191311922635,1.1628265752221584e-06,0.938,0.0,0.0,0.03517716410890544,0.009982914449639769,0.04999849019527036,5.82819497990647e-10,6.780831798280546e-22,0.0019973991910075817,8.761086453702613e-25,7.510640799340343e-29,1.282206030452861e-06,2.3663362001071635e-12,3.4398511444466644e-05,1.67410538630368e-08,1.7712655127446814e-10,1.9294986110776937e-06,6.52791619994995e-07,5.416006677071839e-10,2.9149952515561313e-28,2.8925921805577733e-21,8.482354612230138e-12,2.980955914426896e-11
8.449406699309935e-07,0.05497191311922635,1.1637491426784473e-06,0.938,0.0,0.0,0.03517700802680722,0.00998283691883137,0.04999848967449779,5.931868063803561e-10,6.894998027664093e-22,0.001997399593105326,9.001887128919475e-25,7.665037116221517e-29,1.2822003279070613e-06,2.3925894037784407e-12,3.4554098520702936e-05,1.6850495092964726e-08,1.7802190796916249e-10,1.9294884106192785e-06,6.522684407930487e-07,5.417546414501572e-10,2.980829922952849e-28,2.9425131178111933e-21,8.576423522981907e-12,3.022544557514425e-11
8.487645307909155e-07,0.05497191311922635,1.1646663449697739e-06,0.938,0.0,0.0,0.03517685195395734,0.009982759389313091,0.04999848915911001,6.036912336483282e-10,7.010597591223065e-22,0.0019973999908467887,9.2481087636204e-25,7.821810039064165e-29,1.282194625836558e-06,2.419016021266215e-12,3.470967763031809e-05,1.6960173271024785e-08,1.7891758586340353e-10,1.929478205514834e-06,6.517490977679775e-07,5.419133439874205e-10,3.0478206038786182e-28,2.9930498804008752e-21,8.671113211968486e-12,3.064535356801662e-11
8.525883916508376e-07,0.05497191311922635,1.1655781683070667e-06,0.938,0.0,0.0,0.035176695890383684,0.009982681861084862,0.04999848864911172,6.143339841887023e-10,7.127642647181634e-22,0.001997400384239125,9.499846186367302e-25,7.980983465279613e-29,1.282188924242486e-06,2.4456163515050734e-12,3.486524876876934e-05,1.7070087373172235e-08,1.7981357306090317e-10,1.9294679958337243e-06,6.512335823308194e-07,5.420767099780614e-10,3.115981504883e-28,3.0442069105915055e-21,8.766424742535209e-12,3.106930401690803e-11
8.564122525107596e-07,0.05497191311922635,1.166484599139129e-06,0.938,0.0,0.0,0.03517653983611384,0.00998260433414662,0.04999848814450746,6.25116267051059e-10,7.246145406555042e-22,0.0019974007732895182,9.757195385190252e-25,8.142581387881782e-29,1.2821832231259657e-06,2.472390689158181e-12,3.502081193164733e-05,1.718023636415693e-08,1.8070985767271262e-10,1.929457781645416e-06,6.507218858679722e-07,5.422446751338793e-10,3.1853269228579216e-28,3.0959886545557505e-21,8.862359162698596e-12,3.149731776724752e-11
8.602361133706817e-07,0.05497191311922635,1.1673856241533187e-06,0.938,0.0,0.0,0.03517638379117501,0.0099825268084983,0.049998487645301626,6.360392959054706e-10,7.366118133029269e-22,0.0019974011580051756,1.0020253514529425e-24,8.30662789472975e-29,1.2821775224881e-06,2.499339324591936e-12,3.517636711467645e-05,1.729061919759204e-08,1.8160642781799619e-10,1.929447563019468e-06,6.50213999741492e-07,5.424171761944296e-10,3.255871240375444e-28,3.148399562180757e-21,8.958917505055802e-12,3.192941561420909e-11
8.640599742306037e-07,0.05497191311922635,1.168281230276202e-06,0.938,0.0,0.0,0.035176227755594126,0.009982449284139834,0.04999848715149854,6.471042890069851e-10,7.487573142837973e-22,0.0019974015383933297,1.028911890213558e-24,8.473147167763037e-29,1.2821718223299785e-06,2.5264625438509376e-12,3.5331914313714994e-05,1.7401234816023326e-08,1.8250327162480612e-10,1.929437340025528e-06,6.497099152893916e-07,5.425941509027741e-10,3.327628925353855e-28,3.201444086874054e-21,9.056100786695272e-12,3.2365618301049325e-11
8.678838350905258e-07,0.05497191311922635,1.1691714046741817e-06,0.938,0.0,0.0,0.035176071729397726,0.009982371761071163,0.049998486663102304,6.583124691595468e-10,7.61052280463666e-22,0.0019974019144612404,1.0563891055918944e-24,8.642163482229566e-29,1.282166122652674e-06,2.5537606286333018e-12,3.548745352475534e-05,1.7512082150998755e-08,1.8340037723085697e-10,1.929427112733321e-06,6.49209623825937e-07,5.427755379819161e-10,3.400614530148577e-28,3.255126685368891e-21,9.153910009108585e-12,3.280594651744469e-11
8.717076959504479e-07,0.05497191311922635,1.170056134754099e-06,0.938,0.0,0.0,0.03517591571261201,0.009982294239292214,0.04999848618011695,6.696650636793562e-10,7.734979539374128e-22,0.0019974022862161863,1.0844670670760559e-24,8.813701205906368e-29,1.2821604234572416e-06,2.581233856266337e-12,3.5642984743924115e-05,1.7623160123138788e-08,1.8429773278429113e-10,1.9294168812126534e-06,6.487131166419418e-07,5.42961277111893e-10,3.474842691559799e-28,3.309451817529014e-21,9.252346158103616e-12,3.3250420897829164e-11
8.755315568103699e-07,0.05497191311922635,1.1709354081638098e-06,0.938,0.0,0.0,0.03517575970526286,0.00998221671880293,0.04999848570254637,6.81163304357669e-10,7.860955820161193e-22,0.001997402653665475,1.1131559635259311e-24,8.987784798313078e-29,1.282154724744724e-06,2.60888249968256e-12,3.579850796748247e-05,1.773446764220702e-08,1.851953264444453e-10,1.929406645533392e-06,6.482203850050643e-07,5.43151308907511e-10,3.5503281292714532e-28,3.3644239461529128e-21,9.351410203718922e-12,3.369906201973211e-11
8.79355417670292e-07,0.05497191311922635,1.1718092127927361e-06,0.938,0.0,0.0,0.03517560370737582,0.009982139199603241,0.0499984852303943,6.928084274230399e-10,7.988464172136669e-22,0.0019974030168164367,1.1424661038457162e-24,9.164438809918229e-29,1.2821490265161456e-06,2.6367068273960524e-12,3.5954023191826086e-05,1.7846003607181418e-08,1.8609314638261828e-10,1.92939640576547e-06,6.477314201601019e-07,5.433455748966979e-10,3.6270856468984236e-28,3.4200475367775484e-21,9.451103100139353e-12,3.415189040211691e-11
8.83179278530214e-07,0.05497191311922635,1.172677536772393e-06,0.938,0.0,0.0,0.03517544771897605,0.00998206168169308,0.04999848476366434,7.046016735030094e-10,8.117517172330637e-22,0.0019974033756764253,1.1724079176466784e-24,9.343687881338422e-29,1.2821433287725146e-06,2.664707103479208e-12,3.610953041348547e-05,1.7957766906326073e-08,1.8699118078282833e-10,1.9293861619788772e-06,6.472462133292851e-07,5.435440174994537e-10,3.7051301285617775e-28,3.4763270574815856e-21,9.551425785613038e-12,3.460892650372052e-11
8.870031393901361e-07,0.05497191311922635,1.1735403684768838e-06,0.938,0.0,0.0,0.035175291740088384,0.009981984165072389,0.04999848430235999,7.165442875852362e-10,8.248127449525034e-22,0.0019974037302528174,1.202991955912938e-24,9.525556742530363e-29,1.2821376315148237e-06,2.6928835875398163e-12,3.6265029629125975e-05,1.8069756417263515e-08,1.8788941784256886e-10,1.9293759142436518e-06,6.467647557125686e-07,5.437465800073838e-10,3.7844765430961223e-28,3.533266978688143e-21,9.652379182369604e-12,3.507019072139429e-11
8.908270002500581e-07,0.05497191311922635,1.1743976965233747e-06,0.938,0.0,0.0,0.035175135770737324,0.009981906649741095,0.04999848384648455,7.286375189780832e-10,8.380307684111513e-22,0.0019974040805530134,1.234228891647733e-24,9.710070211975868e-29,1.28213193474405e-06,2.721236534698524e-12,3.642052083554797e-05,1.8181971007047553e-08,1.8878784577357007e-10,1.929365662629874e-06,6.462870384879254e-07,5.439532065637932e-10,3.8651399350228936e-28,3.590871772967091e-21,9.753964196539764e-12,3.553570338844625e-11
8.946508611099802e-07,0.05497191311922635,1.1752495097725465e-06,0.938,0.0,0.0,0.035174979810947034,0.009981829135699134,0.049998483396041266,7.408826212706485e-10,8.514070607946625e-22,0.001997404426584436,1.2661295205393974e-24,9.897253195859818e-29,1.2821262384611549e-06,2.749766195566655e-12,3.657600402968695e-05,1.8294409532236676e-08,1.8968645280254502e-10,1.929355407207661e-06,6.458130528116378e-07,5.441638421443246e-10,3.947135438557922e-28,3.64914591483691e-21,9.85618171807616e-12,3.600548477298514e-11
8.984747219699022e-07,0.05497191311922635,1.176095797329013e-06,0.938,0.0,0.0,0.03517482386074127,0.00998175162294644,0.049998482951033194,7.532808522922585e-10,8.649429004204343e-22,0.0019974047683545327,1.2987047615773747e-24,1.0087130687241155e-28,1.2821205426670814e-06,2.7784728162244352e-12,3.673147920861362e-05,1.840707083896811e-08,1.9058522717193704e-10,1.9293451480471626e-06,6.453427898185872e-07,5.443784325381259e-10,4.030478251101635e-28,3.708093880566142e-21,9.95903262067567e-12,3.647955507626665e-11
