Time (s),Volume (m^3),H_X(19),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),NOX2(52),N2X2(45),N2X(46),O2X2(70),OH(D)(31)
4.088377297569759e-07,0.05913344287745208,1.165578353596174e-06,0.938,0.0,0.0,0.03785360306771172,0.009987515110872128,0.0499986538365359,1.8457929925860102e-10,3.609249755925757e-21,0.0019984796496798165,7.394290107701699e-25,7.36416952971244e-28,1.0766368139434376e-06,1.5187555605244525e-12,2.5239116178933868e-05,1.26735506307686e-08,1.8116062121778935e-10,9.204006658189461e-07,5.862551023987164e-07,6.325440110107117e-10,3.072008959251666e-28,3.973460150094208e-21,6.047259833806204e-12,3.301434247796227e-12,2.5649194111484297e-12,1.4487403895066824e-21,2.289893457155106e-16
4.102818819196576e-07,0.05913344287745208,1.1667432405016291e-06,0.938,0.0,0.0,0.037853513566680125,0.009987471067323481,0.04999865304940832,1.8692298414714166e-10,3.65323294773332e-21,0.0019984801830372776,7.547331801192758e-25,7.482509779203867e-28,1.0766342513932217e-06,1.5306120810463493e-12,2.5327992208354252e-05,1.2727640413594774e-08,1.8185956592002037e-10,9.203979733629558e-07,5.856665104174705e-07,6.315273564860525e-10,3.1231447531584557e-28,4.0245207246701946e-21,6.094454666193308e-12,3.3316559198423956e-12,2.5884114583807334e-12,1.4589614460940232e-21,2.3005885090253684e-16
4.117260340823393e-07,0.05913344287745208,1.1679070829855037e-06,0.938,0.0,0.0,0.03785342406724106,0.00998742702417733,0.04999865226375455,1.892868479138324e-10,3.697590389129563e-21,0.0019984807146235244,7.7029146360334095e-25,7.602262259217633e-28,1.076631688920103e-06,1.5425166332564464e-12,2.5416865957905743e-05,1.2781750604987204e-08,1.825592746284007e-10,9.203952783182218e-07,5.850796235321805e-07,6.305178233717266e-10,3.1749214698438986e-28,4.076033219888256e-21,6.141840522590165e-12,3.362040317616499e-12,2.6120301413464696e-12,1.469218167934591e-21,2.311299264049981e-16
4.13170186245021e-07,0.05913344287745208,1.1690698722930716e-06,0.938,0.0,0.0,0.037853334569409036,0.009987382981433668,0.049998651479577896,1.9167098478122248e-10,3.742323978073554e-21,0.001998481244440809,7.861070370963137e-25,7.723437823845069e-28,1.0766291265245656e-06,1.5544692320086625e-12,2.5505737424280474e-05,1.2835881127637668e-08,1.8325974439022044e-10,9.203925806894094e-07,5.844944394524101e-07,6.295153360153611e-10,3.2273444256811304e-28,4.127999761955119e-21,6.189417460791522e-12,3.3925877460741238e-12,2.635775698520807e-12,1.4795105518797352e-21,2.322025684755626e-16
4.146143384077027e-07,0.05913344287745208,1.1702315996784192e-06,0.938,0.0,0.0,0.03785324507319853,0.009987338939092481,0.04999865069688168,1.9407548904210465e-10,3.7874356162168046e-21,0.0019984817724913824,8.021831027112101e-25,7.846047359476336e-28,1.0766265642070921e-06,1.56646989188933e-12,2.5594606604177228e-05,1.2890031903144435e-08,1.8396097224244475e-10,9.20389880481239e-07,5.839109558838877e-07,6.285198199323741e-10,3.2804189556904323e-28,4.1804224762412336e-21,6.237185537526244e-12,3.423298509252952e-12,2.659648367668879e-12,1.4898385947763008e-21,2.3327677334983305e-16
4.1605849057038437e-07,0.05913344287745208,1.1713922564046528e-06,0.938,0.0,0.0,0.03785315557862402,0.00998729489715377,0.04999864991566922,1.9650045505864067e-10,3.8329272088953104e-21,0.0019984822987775008,8.185228888911641e-25,7.9701017846260475e-28,1.0766240019681658e-06,1.578518627217687e-12,2.568347349430153e-05,1.294420285203506e-08,1.846629552117781e-10,9.203871776984873e-07,5.833291705285501e-07,6.275312017827729e-10,3.3341504134461867e-28,4.233303487248018e-21,6.285144808459283e-12,3.4541729102700876e-12,2.6836483858436856e-12,1.5002022934666539e-21,2.343525372463419e-16
4.1750264273306607e-07,0.05913344287745208,1.1725518337441164e-06,0.938,0.0,0.0,0.0378530660857,0.009987250855617524,0.04999864913594383,1.9894597726148556e-10,3.878800665121527e-21,0.001998482823301424,8.351296505000173e-25,8.095612049758396e-28,1.0766214398082695e-06,1.5906154520463543e-12,2.5772338091365725e-05,1.2998393893788697e-08,1.853656903147233e-10,9.203844723459866e-07,5.827490810845837e-07,6.265494093485195e-10,3.38854417098334e-28,4.2866449185753685e-21,6.33329532819362e-12,3.4852112513193924e-12,2.7077759893840094e-12,1.5106016447887065e-21,2.35429856366547e-16
4.1894679489574776e-07,0.05913344287745208,1.173710322978596e-06,0.938,0.0,0.0,0.03785297659444088,0.009987206814483736,0.04999864835770879,2.0141215014891148e-10,3.925057897576339e-21,0.001998483346065416,8.520066689124396e-25,8.222589137111874e-28,1.0766188777278846e-06,1.6027603801618303e-12,2.5861200392089046e-05,1.3052604946857902e-08,1.8606917455764243e-10,9.203817644286233e-07,5.821706852464679e-07,6.255743715114492e-10,3.44360561870335e-28,4.34044889288943e-21,6.381637150272203e-12,3.516413833668839e-12,2.732031413912349e-12,1.5210366455759337e-21,2.365087268948291e-16
4.2039094705842946e-07,0.05913344287745208,1.1748677153995345e-06,0.938,0.0,0.0,0.037852887104861135,0.009987162773752393,0.04999864758096742,2.0389906828593128e-10,3.971700822600956e-21,0.0019984838670717426,8.691572521035843e-25,8.351044060523538e-28,1.0766163157274929e-06,1.6149534250849626e-12,2.5950060393197717e-05,1.3106835928689995e-08,1.8677340493682171e-10,9.203790539513387e-07,5.815939807050168e-07,6.246060182317264e-10,3.499340165279682e-28,4.394717531890658e-21,6.430170327179878e-12,3.5477809576578998e-12,2.7564148943328652e-12,1.5315072926574076e-21,2.3758914499849134e-16
4.2183509922111115e-07,0.05913344287745208,1.1760240023082409e-06,0.938,0.0,0.0,0.03785279761697518,0.00998711873342349,0.049998646805722975,2.0640682630342185e-10,4.0187313601888004e-21,0.001998484386322674,8.865847347382635e-25,8.480987865252866e-28,1.0766137538075748e-06,1.6271946000714254e-12,2.6038918091424977e-05,1.3161086755747911e-08,1.874783784385328e-10,9.203763409191291e-07,5.810189651474216e-07,6.236442805268293e-10,3.555753237562787e-28,4.44945295628214e-21,6.478894910345282e-12,3.579312922694932e-12,2.7809266648293463e-12,1.5420135828578071e-21,2.386711068277586e-16
4.2327925138379285e-07,0.05913344287745208,1.1771791750160992e-06,0.938,0.0,0.0,0.03785270813079743,0.009987074693497019,0.04999864603197874,2.0893551889724606e-10,4.066151433977341e-21,0.0019984849038204833,9.042924782596533e-25,8.612431627805158e-28,1.076611191968611e-06,1.6394839181121971e-12,2.6127773483511218e-05,1.321535734353064e-08,1.881840920390955e-10,9.20373625337044e-07,5.80445636257295e-07,6.226890904510381e-10,3.6128502804846324e-28,4.504657285738185e-21,6.5278109501427625e-12,3.6110100272546104e-12,2.805566958863183e-12,1.5525555129974527e-21,2.397546085157809e-16
4.2472340354647455e-07,0.05913344287745208,1.1783332248447771e-06,0.938,0.0,0.0,0.037852618646342276,0.009987030653972974,0.049998645259738,2.1148524082737542e-10,4.113962971239888e-21,0.0019984854195674476,9.22283870977519e-25,8.745386455754624e-28,1.0766086302110814e-06,1.6518213919340297e-12,2.621662656620399e-05,1.3269647606593231e-08,1.8889054270494405e-10,9.203709072101875e-07,5.798739917147103e-07,6.217403810754177e-10,3.6706367569627637e-28,4.560332638873187e-21,6.576918495894258e-12,3.642872568875352e-12,2.830336009171369e-12,1.5631330798923234e-21,2.4083964617863555e-16
4.2616755570915624e-07,0.05913344287745208,1.1794861431264363e-06,0.938,0.0,0.0,0.037852529163624124,0.009986986614851347,0.049998644489004006,2.1405608691701158e-10,4.162167902877364e-21,0.0019984859335658452,9.405623281559646e-25,8.879863487566998e-28,1.076606068535465e-06,1.6642070339999203e-12,2.6305477336258166e-05,1.3323957458566345e-08,1.8959772739268992e-10,9.203681865437159e-07,5.793040291962468e-07,6.20798086468276e-10,3.729118147803912e-28,4.6164811332107594e-21,6.626217595871196e-12,3.674900844156794e-12,2.8552340477645138e-12,1.5737462803540852e-21,2.4192621591533223e-16
4.2761170787183794e-07,0.05913344287745208,1.1806379212039386e-06,0.938,0.0,0.0,0.03785243968265733,0.009986942576132125,0.04999864371978003,2.1664815205170772e-10,4.210768163410022e-21,0.0019984864458179605,9.591312921006952e-25,9.015873892421828e-28,1.0766035069422407e-06,1.6766408565095813e-12,2.6394325790435934e-05,1.3378286812175443e-08,1.9030564304918701e-10,9.2036546334284e-07,5.787357463750312e-07,6.198621416760865e-10,3.7882999516071557e-28,4.6731048851531424e-21,6.675708297296368e-12,3.707095148757271e-12,2.8802613059248706e-12,1.5843951111901139e-21,2.430143138078197e-16
4.2905586003451963e-07,0.05913344287745208,1.181788550431055e-06,0.938,0.0,0.0,0.03785235020345625,0.009986898537815302,0.0499986429520693,2.1926153117848954e-10,4.259765690969145e-21,0.001998486956326079,9.779942322458013e-25,9.153428870034391e-28,1.076600945431886e-06,1.6891228713999076e-12,2.648317192550691e-05,1.3432635579259535e-08,1.9101428661159837e-10,9.203627376128228e-07,5.781691409207796e-07,6.189324827048629e-10,3.848187684666637e-28,4.730206009950862e-21,6.725390646345802e-12,3.73945577739133e-12,2.9054180142043936e-12,1.5950795692035154e-21,2.441039359209925e-16
4.3050001219720133e-07,0.05913344287745208,1.1829380221726721e-06,0.938,0.0,0.0,0.03785226072603523,0.00998685449990087,0.04999864218587507,2.2189631930497566e-10,4.3091624272886925e-21,0.001998487465092491,9.971546452400532e-25,9.292539650477255e-28,1.0765983840048788e-06,1.7016530903454434e-12,2.6572015738248225e-05,1.3487003670789562e-08,1.9172365500746092e-10,9.2036000935898e-07,5.776042104998408e-07,6.180090465019709e-10,3.908786880873857e-28,4.787786621672679e-21,6.775264688150649e-12,3.771983023827264e-12,2.9307044024228017e-12,1.605799651193158e-21,2.4519507830270114e-16
4.31944164359883e-07,0.05913344287745208,1.1840863278049984e-06,0.938,0.0,0.0,0.037852171250408594,0.009986810462388822,0.049998641421200585,2.2455261149849815e-10,4.3589603176969244e-21,0.0019984879721194884,1.0166160550327086e-24,9.433217494001502e-28,1.076595822661696e-06,1.7142315247588491e-12,2.666085722544456e-05,1.3541390996886419e-08,1.924337451547527e-10,9.203572785866806e-07,5.770409527752384e-07,6.170917709383658e-10,3.9701030916195454e-28,4.84584883317579e-21,6.825330466799035e-12,3.8046771808846754e-12,2.9561206996656697e-12,1.6165553539536886e-21,2.4628773698376155e-16
4.333883165225647e-07,0.05913344287745208,1.1852334587157705e-06,0.938,0.0,0.0,0.03785208177659063,0.009986766425279148,0.04999864065804906,2.2723050288522242e-10,4.4091613111079806e-21,0.0019984884774093656,1.036382012958831e-24,9.57547369085763e-28,1.076593261402813e-06,1.7268581857913693e-12,2.674969638388828e-05,1.3595797466838574e-08,1.9314455396195995e-10,9.203545453013435e-07,5.764793654067125e-07,6.161805947912417e-10,4.0321418856950895e-28,4.9043947560762965e-21,6.875588025337949e-12,3.8375385404320566e-12,2.981667134282538e-12,1.627346674275562e-21,2.473819079779673e-16
4.348324686852464e-07,0.05913344287745208,1.186379406304459e-06,0.938,0.0,0.0,0.03785199230459566,0.009986722388571843,0.0499986398964237,2.2993008864926657e-10,4.4597673600134376e-21,0.001998488980964422,1.0564560978241128e-24,9.71931956111612e-28,1.0765907002287064e-06,1.7395330843332924e-12,2.6838533210379448e-05,1.3650222989119372e-08,1.9385607832814432e-10,9.203518095084413e-07,5.759194460507628e-07,6.152754577270842e-10,4.094908849193614e-28,4.9634265007199504e-21,6.926037405775098e-12,3.87056739338441e-12,3.007343933885038e-12,1.6381736089450682e-21,2.4847758728210344e-16
4.362766208479281e-07,0.05913344287745208,1.1875241619824735e-06,0.938,0.0,0.0,0.03785190283443795,0.009986678352266893,0.04999863913632774,2.3265146403182142e-10,4.510780420473814e-21,0.0019984894827869593,1.0768419159892089e-24,9.864766454487723e-28,1.0765881391398513e-06,1.752256231014428e-12,2.692736770172595e-05,1.3704667471403972e-08,1.9456831514301086e-10,9.20349071213498e-07,5.753611923606916e-07,6.143763002851123e-10,4.1584095854105885e-28,5.022946176153161e-21,6.97667864908078e-12,3.903764029700876e-12,3.0331513253450484e-12,1.6490361547443543e-21,2.4957477087595984e-16
4.377207730106098e-07,0.05913344287745208,1.1886677171733665e-06,0.938,0.0,0.0,0.03785181336613174,0.009986634316364297,0.04999863837776436,2.3539472433026893e-10,4.562202452110063e-21,0.0019984899828792814,1.0975431014535722e-24,1.0011825750143436e-27,1.0765855781367206e-06,1.7650276362045599e-12,2.701619985474353e-05,1.3759130820585964e-08,1.952812612869765e-10,9.203463304220882e-07,5.748046019866439e-07,6.134830638610995e-10,4.222649714744109e-28,5.082955890094255e-21,7.027511795189751e-12,3.9371287383824146e-12,3.0590895347928614e-12,1.6599343084514457e-21,2.506734547223487e-16
4.391649251732915e-07,0.05913344287745208,1.189810063313037e-06,0.938,0.0,0.0,0.0378517238996913,0.00998659028086404,0.04999863762073678,2.3815996489730163e-10,4.614035418095012e-21,0.0019984904812436945,1.1185633159387866e-24,1.016050885653421e-27,1.0765830172197895e-06,1.7778473100139254e-12,2.710502966625589e-05,1.3813612942793641e-08,1.959949136312387e-10,9.203435871398378e-07,5.742496725756516e-07,6.125956906915662e-10,4.287634874594744e-28,5.143457748905022e-21,7.078536883003107e-12,3.970661807469487e-12,3.08515878761538e-12,1.670868066840282e-21,2.5177363476712045e-16
4.406090773359732e-07,0.05913344287745208,1.1909511918499342e-06,0.938,0.0,0.0,0.03785163443513082,0.009986546245766116,0.049998636865248185,2.4094728114004127e-10,4.666281285144779e-21,0.00199849097788251,1.1399062489714099e-24,1.0310827211210361e-27,1.07658045638953e-06,1.7907152622936711e-12,2.719385713309475e-05,1.386811374340597e-08,1.967092690378449e-10,9.203408413724233e-07,5.736964017716743e-07,6.117141238383266e-10,4.353370719265038e-28,5.204453857562513e-21,7.129753950390137e-12,4.004363524039784e-12,3.1113593084543244e-12,1.6818374266807316e-21,2.5287530693918363e-16
4.420532294986549e-07,0.05913344287745208,1.1920910942452623e-06,0.938,0.0,0.0,0.03785154497246454,0.009986502211070516,0.04999863611130173,2.437567685191572e-10,4.718942023510163e-21,0.001998491472798041,1.161575617965305e-24,1.0462792280640752e-27,1.0765778956464144e-06,1.8036315026363318e-12,2.7282682252099956e-05,1.392263312706827e-08,1.9742432435976209e-10,9.203380931255726e-07,5.731447872156426e-07,6.108383071733892e-10,4.419862919858635e-28,5.265946319631102e-21,7.181163034190226e-12,4.038234174205976e-12,3.13769132120448e-12,1.6928423847386282e-21,2.539784671505245e-16
4.434973816613366e-07,0.05913344287745208,1.1932297619731796e-06,0.938,0.0,0.0,0.03785145551170663,0.009986458176777232,0.04999863535890061,2.465885225479846e-10,4.772019606967985e-21,0.0019984919659926013,1.1835751683034753e-24,1.0616415560031709e-27,1.0765753349909145e-06,1.8165960403762929e-12,2.7371505020119493e-05,1.397717099770755e-08,1.9814007644094656e-10,9.203353424050631e-07,5.725948265454997e-07,6.099681853641936e-10,4.487117164179041e-28,5.3279372372348165e-21,7.232764170214712e-12,4.072274043113489e-12,3.1641550490119454e-12,1.703882937775785e-21,2.5508311129622816e-16
4.449415338240183e-07,0.05913344287745208,1.1943671865210012e-06,0.938,0.0,0.0,0.03785136605287125,0.009986414142886254,0.049998634608047994,2.4944263879164354e-10,4.825516012812413e-21,0.0019984924574685103,1.2059086734193898e-24,1.0771708573145709e-27,1.0765727744235016e-06,1.8296088845902622e-12,2.746032543400961e-05,1.4031727258547593e-08,1.988565221164145e-10,9.203325892167217e-07,5.720465173962422e-07,6.091037038591775e-10,4.555139156628029e-28,5.390428711029925e-21,7.284557393248786e-12,4.106483414938324e-12,3.1907507142724254e-12,1.7149590825500308e-21,2.561892352545019e-16
4.463856859867e-07,0.05913344287745208,1.1955033593894012e-06,0.938,0.0,0.0,0.037851276595972566,0.009986370109397577,0.04999863385874702,2.5231921286615607e-10,4.87943322184625e-21,0.00199849294722809,1.228579934877805e-24,1.0928682872119825e-27,1.0765702139446455e-06,1.842670044097745e-12,2.7549143490634884e-05,1.408630181212374e-08,1.9957365821231314e-10,9.203298335664263e-07,5.71499857399964e-07,6.082448088736683e-10,4.623934618103714e-28,5.453422840177794e-21,7.33654273705339e-12,4.140862572884886e-12,3.217478538629528e-12,1.7260708158152316e-21,2.5729683488669885e-16
4.478298381493817e-07,0.05913344287745208,1.196638272092614e-06,0.938,0.0,0.0,0.037851187141024714,0.009986326076311189,0.04999863311100084,2.55218340437565e-10,4.9337732183721906e-21,0.0019984934352736627,1.251592782455074e-24,1.108735003728396e-27,1.0765676535548158e-06,1.8557795274615135e-12,2.7637959186868282e-05,1.41408945602974e-08,2.0029148154599148e-10,9.203270754601043e-07,5.709548441858965e-07,6.07391447376083e-10,4.693509285898279e-28,5.516921722318005e-21,7.388720234367094e-12,4.175411799183858e-12,3.2443387429730934e-12,1.737218134321318e-21,2.584059060373435e-16
4.4927399031206337e-07,0.05913344287745208,1.1977719161586304e-06,0.938,0.0,0.0,0.037851097688041783,0.00998628204362708,0.049998632364812605,2.5814011722105206e-10,4.988537990184047e-21,0.001998493921607555,1.2749510742189512e-24,1.1247721676978908e-27,1.076565093254481e-06,1.8689373429880845e-12,2.772677251959124e-05,1.4195505404270305e-08,2.0100998892607195e-10,9.203243149037316e-07,5.704114753804519e-07,6.065435670744359e-10,4.763868913595374e-28,5.5809274535417195e-21,7.44108991690802e-12,4.210131375090099e-12,3.2713315474375504e-12,1.7484010348143114e-21,2.595164445341581e-16
4.5071814247474506e-07,0.05913344287745208,1.198904283129401e-06,0.938,0.0,0.0,0.037851008237037895,0.009986238011345247,0.04999863162018542,2.61084638980055e-10,5.043729528557945e-21,0.001998494406232096,1.2986586966078796e-24,1.1409809427374168e-27,1.0765625330441092e-06,1.882143498728194e-12,2.781558348569375e-05,1.4250134244598458e-08,2.0172917715252246e-10,9.203215519033336e-07,5.698697486072626e-07,6.057011164031408e-10,4.83501927096719e-28,5.645442128365334e-21,7.493651815375741e-12,4.245021580880576e-12,3.2984571714002894e-12,1.7596195140363525e-21,2.606284461880911e-16
4.5216229463742676e-07,0.05913344287745208,1.2000353645610339e-06,0.938,0.0,0.0,0.03785091878802708,0.009986193979465676,0.049998630877122426,2.640520015253864e-10,5.099349828243503e-21,0.0019984948891496163,1.3227195645097676e-24,1.157362495228561e-27,1.0765599729241672e-06,1.895398002477281e-12,2.79043920820744e-05,1.4304780981205912e-08,2.024490430167284e-10,9.203187864649836e-07,5.693296614872252e-07,6.048640445101013e-10,4.906966143871235e-28,5.710467839704362e-21,7.546405959453203e-12,4.280082695852321e-12,3.3257158334800635e-12,1.7708735687257243e-21,2.6174190679334603e-16
