Time (s),Volume (m^3),H_X(19),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),NOX2(52)
2.561511167388463e-09,0.054700809901540644,5.603319223426586e-07,0.938,0.0,0.0,0.03503889840054975,0.009999949334935572,0.04999869921394052,1.9550699900438182e-35,1.1926436988222163e-34,0.001997929978353577,1.0722096516063836e-47,9.964566763004996e-45,1.2998771257932842e-06,4.0600131973386114e-22,1.0222907374552625e-07,9.819523404467095e-16,9.988804124461014e-12,1.5115030226497444e-06,5.585132047852932e-07,5.418009492237813e-12,2.382551523424818e-48,1.5125749806201604e-34,1.4494713620947217e-21
2.577882376696581e-09,0.054700809901540644,5.628348773216035e-07,0.938,0.0,0.0,0.035038888226655227,0.009999949011146135,0.04999869920852208,2.090234379441724e-35,1.245198707254166e-34,0.0019979229604113503,1.1559387101490984e-47,1.0419619138160085e-44,1.2998767401977773e-06,4.2105365838597876e-22,1.0288249802975661e-07,1.0118594889676812e-15,9.947441189929176e-12,1.5160297507902266e-06,5.61004327455351e-07,5.50939459391483e-12,2.5513345686201745e-48,1.5718584879450865e-34,1.503185613046418e-21
2.5942535860046993e-09,0.054700809901540644,5.653223999213132e-07,0.938,0.0,0.0,0.03503887812269934,0.009999948687356892,0.04999869920310102,2.233727281013097e-35,1.2996953481287224e-34,0.001997915996977605,1.2455781656731912e-47,1.0892446973259438e-44,1.299876357241291e-06,4.365554173891306e-22,1.0353592121805578e-07,1.0424605515926126e-15,9.906741822746768e-12,1.5205174029066362e-06,5.634800168569888e-07,5.60159165841871e-12,2.7308072984241536e-48,1.6330779544748581e-34,1.5585028637097666e-21
2.6106247953128176e-09,0.054700809901540644,5.677945180901483e-07,0.938,0.0,0.0,0.03503886808828896,0.009999948363567846,0.04999869919767738,2.3859988871609973e-35,1.356191383607397e-34,0.0019979090876871206,1.3415010059480156e-47,1.1383628769622674e-44,1.2998759769091604e-06,4.52516683465471e-22,1.0418934332592914e-07,1.0737663463240856e-15,9.866692829128103e-12,1.5249663162794402e-06,5.659403009288615e-07,5.694599192012432e-12,2.921566330323531e-48,1.6962840878161175e-34,1.615459073235369e-21
2.626996004620936e-09,0.054700809901540644,5.702512608585674e-07,0.938,0.0,0.0,0.035038858123031674,0.009999948039778998,0.04999869919225117,2.547520272882298e-35,1.4147458672495032e-34,0.00199790223217651,1.444100960597113e-47,1.1893758127885605e-44,1.299875599186747e-06,4.689476900887223e-22,1.0484276436853079e-07,1.1057877662750242e-15,9.827281359122275e-12,1.5293768252784555e-06,5.683852086921652e-07,5.788415643736726e-12,3.124237061172195e-48,1.7615285991562704e-34,1.6740907236256225e-21
2.643367213929054e-09,0.054700809901540644,5.726926583214506e-07,0.938,0.0,0.0,0.03503884822653583,0.009999947715990342,0.049998699186822405,2.7187842000064687e-35,1.475419162714874e-34,0.0019978954300842035,1.553793497892274e-47,1.242344404571176e-44,1.2998752240594399e-06,4.858588182533207e-22,1.0549618436067453e-07,1.1385357791355796e-15,9.78849489536255e-12,1.533749261387963e-06,5.708147702329498e-07,5.883039406345134e-12,3.3394748341119e-48,1.828864216695979e-34,1.7344348224674358e-21
2.6597384232371723e-09,0.054700809901540644,5.75118741620441e-07,0.938,0.0,0.0,0.035038838398410536,0.009999947392201879,0.04999869918139109,2.9003059457866614e-35,1.5382729625638762e-34,0.001997888681050445,1.6710168618327275e-47,1.297331121947431e-44,1.2998748515126542e-06,5.032605972328033e-22,1.0614960331684465e-07,1.1720214266355268e-15,9.750321242261638e-12,1.5380839532316075e-06,5.732290166844469e-07,5.978468817238238e-12,3.5679661436671845e-48,1.8983446991710755e-34,1.7965289056342317e-21
2.6761096325452906e-09,0.054700809901540644,5.775295429263061e-07,0.938,0.0,0.0,0.03503882863826569,0.009999947068413607,0.04999869917595726,3.0926241563592537e-35,1.6033703071533836e-34,0.0019978819847172873,1.796233150824523e-47,1.3544000349934843e-44,1.2998744815318345e-06,5.211637053291726e-22,1.0680302125120606e-07,1.206255824002359e-15,9.712748515628907e-12,1.5423812265970787e-06,5.756279802094188e-07,6.074702159396717e-12,3.810429879875822e-48,1.970024849463618e-34,1.860411039954928e-21
2.692480841853409e-09,0.054700809901540644,5.799250954213271e-07,0.938,0.0,0.0,0.03503881894571198,0.009999946744625527,0.049998699170520904,3.2963017255743226e-35,1.6707756036272933e-34,0.0019978753407285796,1.9299294392762257e-47,1.4136168451940975e-44,1.2998741141024513e-06,5.3957897061151125e-22,1.0745643817761411e-07,1.2412501594152823e-15,9.67576513268899e-12,1.5466414044605828e-06,5.780116939825382e-07,6.171737662312992e-12,4.067618612346868e-48,2.04396052830177e-34,1.926119825835479e-21
2.708852051161527e-09,0.054700809901540644,5.823054332817196e-07,0.938,0.0,0.0,0.03503880932036087,0.009999946420837635,0.04999869916508205,3.511926699717353e-35,1.7405546450001993e-34,0.001997868748729967,2.0726189434728948e-47,1.4750489168167528e-44,1.2998737492100053e-06,5.585173716427137e-22,1.0810985410962403e-07,1.2770156934552924e-15,9.639359802485032e-12,1.5508648070110995e-06,5.803801921727956e-07,6.2695735029211705e-12,4.340319915207876e-48,2.1202086680482674e-34,1.9936943998474935e-21
2.7252232604696453e-09,0.054700809901540644,5.846705916600905e-07,0.938,0.0,0.0,0.03503879976182466,0.00999994609704993,0.04999869915964072,3.7401132086574986e-35,1.8127746293328868e-34,0.0019978622083688803,2.224842233135737e-47,1.5387653086927782e-44,1.299873386840026e-06,5.779900381970527e-22,1.0876326906050006e-07,1.3135637585515148e-15,9.603521516650697e-12,1.5550517516744302e-06,5.827335099259476e-07,6.3682078065250405e-12,4.629357733944832e-48,2.198827286577162e-34,2.063174437287392e-21
2.7415944697777636e-09,0.054700809901540644,5.870206066679384e-07,0.938,0.0,0.0,0.03503879026971647,0.00999994577326241,0.04999869915419691,3.981502423966297e-35,1.8875041789984102e-34,0.0019978557192945282,2.387168490115055e-47,1.6048368064081772e-44,1.2998730269780707e-06,5.980082519683499e-22,1.0941668304322413e-07,1.3509057584239909e-15,9.568239540534198e-12,1.5592025531370424e-06,5.850716833470059e-07,6.4676386477238414e-12,4.935593795137241e-48,2.2798755012385765e-34,2.1346001546876204e-21
2.757965679085882e-09,0.054700809901540644,5.893555153581992e-07,0.938,0.0,0.0,0.03503878084365022,0.00999994544947508,0.04999869914875065,4.2367635445511476e-35,1.964813360037446e-34,0.0019978492811578963,2.560196815692814e-47,1.6733359549068162e-44,1.2998726696097279e-06,6.185834472655759e-22,1.1007009607050428e-07,1.3890531675230854e-15,9.533503404658044e-12,1.5633175233697028e-06,5.873947494827719e-07,6.567864051335567e-12,5.2599290600717425e-48,2.363413542911273e-34,2.208012312291858e-21
2.774336888394e-09,0.054700809901540644,5.916753557078437e-07,0.938,0.0,0.0,0.035038771483240715,0.009999945125687932,0.04999869914330195,4.506594810349166e-35,2.044773701601561e-34,0.001997842893611737,2.744557587999838e-47,1.7443370915084617e-44,1.2998723147206154e-06,6.397272116983482e-22,1.107235081547828e-07,1.4280175304656911e-15,9.49930289649901e-12,1.5673969716509102e-06,5.897027463044262e-07,6.6688819933175694e-12,5.603305223229763e-48,2.4495027701427815e-34,2.2834522165042594e-21
2.7907080977021183e-09,0.054700809901540644,5.939801666005292e-07,0.938,0.0,0.0,0.0350387621881036,0.009999944801900966,0.04999869913785083,4.791724544631676e-35,2.127458215483073e-34,0.0019978365563105634,2.9409138710856716e-47,1.8179163793442185e-44,1.299871962296382e-06,6.614512868545595e-22,1.1137691930824397e-07,1.4678104614684107e-15,9.465628052574705e-12,1.5714412045901233e-06,5.919957126901702e-07,6.770690401684192e-12,5.966706256684885e-48,2.5382056833766672e-34,2.360961722291437e-21
2.8070793070102365e-09,0.054700809901540644,5.962699878093141e-07,0.938,0.0,0.0,0.03503875295785537,0.00999994447811418,0.04999869913239729,5.092912225476498e-35,2.2129414157302155e-34,0.0019978302689106476,3.149962877216529e-47,1.8941518412118835e-44,1.2998716123227066e-06,6.837675689655302e-22,1.120303295428216e-07,1.5084436437778837e-15,9.432469150823536e-12,1.5754505261507891e-06,5.942736884079307e-07,6.8732871574212315e-12,6.351160001456742e-48,2.6295859392667134e-34,2.440583235544647e-21
2.823450516318355e-09,0.054700809901540644,5.985448599794334e-07,0.938,0.0,0.0,0.03503874379211343,0.009999944154327579,0.04999869912694137,5.410949586971215e-35,2.301299338346281e-34,0.0019978240310700108,3.3724374840143366e-47,1.973123393853798e-44,1.2998712647853003e-06,7.066881095594603e-22,1.1268373887020619e-07,1.5499288290984329e-15,9.399816703265666e-12,1.5794252376731759e-06,5.965367140981281e-07,6.976670095396981e-12,6.7577398068695e-48,2.7237083650778427e-34,2.5223597154191665e-21
2.839821725626473e-09,0.054700809901540644,6.008048246111465e-07,0.938,0.0,0.0,0.03503873469049605,0.009999943830541154,0.049998699121483046,5.746661750715308e-35,2.3926095610714088e-34,0.00199781784244842,3.6091078080862532e-47,2.0549128826597357e-44,1.299870919669905e-06,7.302251161082502e-22,1.1333714730185196e-07,1.5922778370171938e-15,9.367661448932499e-12,1.5833656378970012e-06,5.987848312565147e-07,7.08083700526963e-12,7.187566218996845e-48,2.820638973173315e-34,2.6063346766284437e-21
2.8561929349345913e-09,0.054700809901540644,6.03049924042655e-07,0.938,0.0,0.0,0.0350387256526224,0.009999943506754906,0.049998699116022366,6.100908388193048e-35,2.4869512232457698e-34,0.00199781170270738,3.8607828368297715e-47,2.1396041167973556e-44,1.299870576962295e-06,7.543909526629289e-22,1.1399055484898361e-07,1.6355025544269014e-15,9.335994347053119e-12,1.587272022983873e-06,6.010180822170835e-07,7.185785632390823e-12,7.641808719283789e-48,2.9204449755878558e-34,2.692552191694018e-21
2.8725641442427095e-09,0.054700809901540644,6.052802014330984e-07,0.938,0.0,0.0,0.03503871667811259,0.009999943182968839,0.04999869911055933,6.474584914593331e-35,2.5844050457528364e-34,0.0019978056115101347,4.128312120134828e-47,2.2272829047727295e-44,1.2998702366482784e-06,7.79198140475433e-22,1.1464396152260271e-07,1.6796149349464837e-15,9.304806570486831e-12,1.5911446865395327e-06,6.032365101350565e-07,7.291513678705157e-12,8.121687514422021e-48,3.023194798686669e-34,2.7810568931752444e-21
2.8889353535508278e-09,0.054700809901540644,6.0749570074563e-07,0.938,0.0,0.0,0.03503870776658764,0.009999942859182945,0.04999869910509396,6.868623714657519e-35,2.6850533510413876e-34,0.001997799568521653,4.412587523741981e-47,2.318037090423441e-44,1.2998698987136946e-06,8.046593586142566e-22,1.1529736733349393e-07,1.7246269983396418e-15,9.274089499391447e-12,1.5949839196359034e-06,6.054401589699534e-07,7.398018803645398e-12,8.628475378603263e-48,3.1289580979098558e-34,2.871893975857216e-21
2.905306562858946e-09,0.054700809901540644,6.096964667305765e-07,0.938,0.0,0.0,0.03503869891766949,0.009999942535397224,0.049998699099626266,7.283995401141075e-35,2.7889800832250036e-34,0.001997793573408631,4.714545046054234e-47,2.4119565893467695e-44,1.2998695631444175e-06,8.307874445707852e-22,1.1595077229223113e-07,1.770550829931559e-15,9.243834715117498e-12,1.598790010832959e-06,6.076290734687423e-07,7.505298625023259e-12,9.163499549304452e-48,3.2378057726017227e-34,2.9651091988896135e-21
2.9216777721670643e-09,0.054700809901540644,6.11882544908688e-07,0.938,0.0,0.0,0.03503869013098107,0.00999994221161168,0.04999869909415626,7.721710106479521e-35,2.8962708282577927e-34,0.001997787625839485,5.0351667002390385e-47,2.509133425765422e-44,1.2998692299263545e-06,8.575953948501307e-22,1.166041764091831e-07,1.8173985800239094e-15,9.214033994318926e-12,1.6025632462003874e-06,6.09803299149083e-07,7.61335071991549e-12,9.728143677719087e-48,3.349809980925008e-34,3.0607488879070126e-21
2.9380489814751825e-09,0.054700809901540644,6.140539815544754e-07,0.938,0.0,0.0,0.03503868140614624,0.009999941887826307,0.04999869908868396,8.182818808253475e-35,3.0070128341849943e-34,0.001997781725484343,5.375482463495895e-47,2.6096617698333224e-44,1.2998688990454473e-06,8.850963655552741e-22,1.1725757969451926e-07,1.8651824633083103e-15,9.184679303271217e-12,1.6063039093390847e-06,6.119628822826572e-07,7.722172625545154e-12,1.032384983498969e-47,3.4650441548596705e-34,3.1588599371124607e-21
2.9544201907833008e-09,0.054700809901540644,6.162108236796466e-07,0.938,0.0,0.0,0.035038672742789816,0.009999941564041104,0.04999869908320937,8.66841468905195e-35,3.1212950314672176e-34,0.0019977758720150455,5.736572295404516e-47,2.7136379753839125e-44,1.299868570487673e-06,9.133036729647232e-22,1.1791098215821499e-07,1.9139147582783784e-15,9.155762792388501e-12,1.6100122814024489e-06,6.141078698785971e-07,7.83176184015787e-12,1.0952120575457905e-47,3.5835830152854787e-34,3.2594898113068678e-21
2.970791400091419e-09,0.054700809901540644,6.183531190166385e-07,0.938,0.0,0.0,0.035038664140537655,0.009999941240256074,0.049998699077732515,9.179634531337261e-35,3.2392080533770934e-34,0.0019977700651051377,6.119568227308598e-47,2.821160618123408e-44,1.2998682442390431e-06,9.422307940934505e-22,1.1856438381005684e-07,1.9636078066405333e-15,9.127276790931388e-12,1.6136886411175022e-06,6.162383096670112e-07,7.942115823892848e-12,1.1614521058090606e-47,3.70550258714844e-34,3.3626865479001482e-21
2.9871626093995373e-09,0.054700809901540644,6.204809160022517e-07,0.938,0.0,0.0,0.035038655599016574,0.00999994091647121,0.049998699072253405,9.717660147919266e-35,3.3608442564670007e-34,0.0019977643044298667,6.525656524730875e-47,2.9323305342714854e-44,1.2998679202856046e-06,9.718913672453384e-22,1.1921778465964765e-07,2.0142740127237063e-15,9.099213801897928e-12,1.6173332648058198e-06,6.183542500826119e-07,8.053231999648557e-12,1.2312681227259046e-47,3.830880214710965e-34,3.4684987588924835e-21
3.0035338187076555e-09,0.054700809901540644,6.225942637613875e-07,0.938,0.0,0.0,0.035038647117854385,0.009999940592686517,0.049998699066772054,1.0283719848650869e-34,3.486297741106624e-34,0.0019977585896661758,6.956079924856274e-47,3.047250859651817e-44,1.2998675986134416e-06,1.002299192562307e-21,1.1987118471641145e-07,2.0659258428880856e-15,9.071566497090189e-12,1.6209464264042876e-06,6.204557402484468e-07,8.165107753942891e-12,1.304829805415323e-47,3.959794576884731e-34,3.5769756327964166e-21
3.0199050280157738e-09,0.054700809901540644,6.246932120908963e-07,0.938,0.0,0.0,0.03503863869667994,0.009999940268901988,0.04999869906128849,1.0879089943960803e-34,3.6156643720891457e-34,0.0019977529204926983,7.412139951161819e-47,3.166027069234877e-44,1.2998672792086746e-06,1.0334682325566293e-21,1.2052458398959788e-07,2.11857582493305e-15,9.044327712349433e-12,1.6245283974856763e-06,6.225428299597397e-07,8.277740437767597e-12,1.3823137840046592e-47,4.092325702646197e-34,3.688166936539015e-21
3.036276237323892e-09,0.054700809901540644,6.267778114435329e-07,0.938,0.0,0.0,0.03503863033512314,0.009999939945117624,0.0499986990558027,1.1505096285843806e-34,3.7490417993047888e-34,0.001997747296589756,7.895199307314019e-47,3.288767017135469e-44,1.2998669620574596e-06,1.065412612631751e-21,1.2117798248828714e-07,2.1722365475044364e-15,9.017490442953187e-12,1.6280794472790355e-06,6.246155696678403e-07,8.391127367436892e-12,1.4639038582598495e-47,4.228554986534976e-34,3.8021230173429046e-21
3.0526474466320103e-09,0.054700809901540644,6.288481129120252e-07,0.938,0.0,0.0,0.03503862203281488,0.009999939621333427,0.04999869905031472,1.2163115846932172e-34,3.886529478480428e-34,0.0019977417176393554,8.406684352496958e-47,3.415580977067327e-44,1.2998666471459909e-06,1.0981466216027588e-21,1.2183138022139422e-07,2.226920659501263e-15,8.991047839167716e-12,1.631599842689917e-06,6.266740104642877e-07,8.505265825430093e-12,1.5497912406536024e-47,4.368565204233869e-34,3.9188948045438595e-21
3.0690186559401285e-09,0.054700809901540644,6.309041682132615e-07,0.938,0.0,0.0,0.03503861378938717,0.009999939297549394,0.04999869904482455,1.2854578338276746e-34,4.028228691984131e-34,0.0019977361833251814,8.94808766037774e-47,3.54658168325724e-44,1.2998663344605016e-06,1.1316847122014282e-21,1.2248477719767304e-07,2.2826408694820633e-15,8.964993201949855e-12,1.635089848320423e-06,6.287182040649907e-07,8.6201530612281e-12,1.6401748060005279e-47,4.512440528230237e-34,4.0385338113841604e-21
3.0853898652482468e-09,0.054700809901540644,6.329460296725927e-07,0.938,0.0,0.0,0.03503860560447305,0.009999938973765521,0.04999869903933222,1.3580967866469091e-34,4.174242569693371e-34,0.0019977306933325932,9.520970663959608e-47,3.6818843718210436e-44,1.2998660239872615e-06,1.1660415015658774e-21,1.2313817342572074e-07,2.33940994507095e-15,8.939319978792238e-12,1.6385497264890766e-06,6.307482027945257e-07,8.73578629214362e-12,1.735261347778338e-47,4.6602665435592695e-34,4.161092136795289e-21
3.101761074556365e-09,0.054700809901540644,6.349737502082584e-07,0.938,0.0,0.0,0.03503859747770662,0.00999993864998181,0.049998699033837725,1.4343824630740517e-34,4.324676109925634e-34,0.0019977252473486213,1.0126966388617128e-46,3.821606822603867e-44,1.2998657157125803e-06,1.201231771731984e-21,1.2379156891398142e-07,2.3972407123635457e-15,8.914021759706475e-12,1.6419797372505254e-06,6.32764059570555e-07,8.852162704144981e-12,1.8352658412738273e-47,4.812130263627994e-34,4.286622467114583e-21
3.1181322838644833e-09,0.054700809901540644,6.369873833159337e-07,0.938,0.0,0.0,0.03503858940872313,0.009999938326198258,0.04999869902834109,1.5144746660677224e-34,4.479636200430295e-34,0.0019977198450619638,1.0767782275652616e-46,3.965869401487004e-44,1.2998654096228058e-06,1.237270470112483e-21,1.2444496367075033e-07,2.456146055332907e-15,8.889092273338813e-12,1.6453801384150734e-06,6.347658278883704e-07,8.969279452673457e-12,1.9404117136921687e-47,4.968120146119161e-34,4.415178077769999e-21
3.1345034931726015e-09,0.054700809901540644,6.389869830534031e-07,0.938,0.0,0.0,0.035038581397158854,0.009999938002414867,0.04999869902284232,1.5985391595194585e-34,4.639231639440563e-34,0.0019977144861629795,1.1445203098758609e-46,4.1147951031637454e-44,1.2998651057043255e-06,1.2741727099563283e-21,1.2509835770417724e-07,2.5161389152355776e-15,8.864525383213204e-12,1.6487511855680451e-06,6.367535618055623e-07,9.087133663453906e-12,2.050931121349065e-47,5.128326108975999e-34,4.546812834965947e-21
